country_id,date,cases,deaths,cases_14_100k,cases_100k
KN,8/15/2020,17,0,0,32.18
KN,8/16/2020,17,0,0,32.18
KN,8/17/2020,17,0,0,32.18
KN,8/18/2020,17,0,0,32.18
KN,8/19/2020,17,0,0,32.18
KN,8/20/2020,17,0,0,32.18
KN,8/21/2020,17,0,0,32.18
KN,8/22/2020,17,0,0,32.18
KN,8/23/2020,17,0,0,32.18
KN,8/24/2020,17,0,0,32.18
KN,8/25/2020,17,0,0,32.18
KN,8/26/2020,17,0,0,32.18
KN,8/27/2020,17,0,0,32.18
KN,8/28/2020,17,0,0,32.18
KN,8/29/2020,17,0,0,32.18
KN,8/30/2020,17,0,0,32.18
KN,8/31/2020,17,0,0,32.18
KN,9/1/2020,17,0,0,32.18
KN,9/2/2020,17,0,0,32.18
KN,9/3/2020,17,0,0,32.18
KN,9/4/2020,17,0,0,32.18
KN,9/5/2020,17,0,0,32.18
KN,9/6/2020,17,0,0,32.18
KN,9/7/2020,17,0,0,32.18
KN,9/8/2020,17,0,0,32.18
KN,9/9/2020,17,0,0,32.18
KN,9/10/2020,17,0,0,32.18
KN,9/11/2020,17,0,0,32.18
KN,9/12/2020,17,0,0,32.18
KN,9/13/2020,17,0,0,32.18
KN,9/14/2020,17,0,0,32.18
KN,9/15/2020,17,0,0,32.18
KN,9/16/2020,17,0,0,32.18
KN,9/17/2020,17,0,0,32.18
KN,9/18/2020,17,0,0,32.18
KN,9/19/2020,17,0,0,32.18
KN,9/20/2020,17,0,0,32.18
KN,9/21/2020,17,0,0,32.18
KN,9/22/2020,19,0,3.79,35.96
KN,9/23/2020,19,0,3.79,35.96
KN,9/24/2020,19,0,3.79,35.96
KN,9/25/2020,19,0,3.79,35.96
KN,9/26/2020,19,0,3.79,35.96
KN,9/27/2020,19,0,3.79,35.96
KN,9/28/2020,19,0,3.79,35.96
KN,9/29/2020,19,0,3.79,35.96
KN,9/30/2020,19,0,3.79,35.96
KN,10/1/2020,19,0,3.79,35.96
KN,10/2/2020,19,0,3.79,35.96
KN,10/3/2020,19,0,3.79,35.96
KN,10/4/2020,19,0,3.79,35.96
KN,10/5/2020,19,0,0,35.96
KR,12/31/2019,0,0,0,0
KR,1/1/2020,0,0,0,0
KR,1/2/2020,0,0,0,0
KR,1/3/2020,0,0,0,0
KR,1/4/2020,0,0,0,0
KR,1/5/2020,0,0,0,0
KR,1/6/2020,0,0,0,0
KR,1/7/2020,0,0,0,0
KR,1/8/2020,0,0,0,0
KR,1/9/2020,0,0,0,0
KR,1/10/2020,0,0,0,0
KR,1/11/2020,0,0,0,0
KR,1/12/2020,0,0,0,0
KR,1/13/2020,0,0,0,0
KR,1/14/2020,0,0,0,0
KR,1/15/2020,0,0,0,0
KR,1/16/2020,0,0,0,0
KR,1/17/2020,0,0,0,0
KR,1/18/2020,0,0,0,0
KR,1/19/2020,0,0,0,0
KR,1/20/2020,1,0,0,0
KR,1/21/2020,1,0,0,0
KR,1/22/2020,1,0,0,0
KR,1/23/2020,1,0,0,0
KR,1/24/2020,2,0,0,0
KR,1/25/2020,2,0,0,0
KR,1/26/2020,3,0,0.01,0.01
KR,1/27/2020,4,0,0.01,0.01
KR,1/28/2020,4,0,0.01,0.01
KR,1/29/2020,4,0,0.01,0.01
KR,1/30/2020,4,0,0.01,0.01
KR,1/31/2020,7,0,0.01,0.01
KR,2/1/2020,12,0,0.02,0.02
KR,2/2/2020,15,0,0.03,0.03
KR,2/3/2020,15,0,0.03,0.03
KR,2/4/2020,16,0,0.03,0.03
KR,2/5/2020,18,0,0.03,0.04
KR,2/6/2020,23,0,0.04,0.04
KR,2/7/2020,24,0,0.04,0.05
KR,2/8/2020,24,0,0.04,0.05
KR,2/9/2020,25,0,0.04,0.05
KR,2/10/2020,27,0,0.04,0.05
KR,2/11/2020,28,0,0.05,0.05
KR,2/12/2020,28,0,0.05,0.05
KR,2/13/2020,28,0,0.04,0.05
KR,2/14/2020,28,0,0.03,0.05
KR,2/15/2020,28,0,0.03,0.05
KR,2/16/2020,29,0,0.03,0.06
KR,2/17/2020,30,0,0.03,0.06
KR,2/18/2020,31,0,0.03,0.06
KR,2/19/2020,46,0,0.04,0.09
KR,2/20/2020,80,0,0.11,0.16
KR,2/21/2020,155,1,0.26,0.3
KR,2/22/2020,345,2,0.62,0.67
KR,2/23/2020,601,5,1.12,1.17
KR,2/24/2020,762,7,1.43,1.49
KR,2/25/2020,892,8,1.69,1.74
KR,2/26/2020,1146,11,2.18,2.24
KR,2/27/2020,1595,12,3.06,3.11
KR,2/28/2020,2022,13,3.89,3.95
KR,2/29/2020,2931,16,5.67,5.72
KR,3/1/2020,3526,17,6.82,6.88
KR,3/2/2020,4212,22,8.16,8.22
KR,3/3/2020,4812,28,9.3,9.39
KR,3/4/2020,5328,32,10.24,10.4
KR,3/5/2020,5766,35,10.95,11.26
KR,3/6/2020,6284,42,11.59,12.27
KR,3/7/2020,6767,44,12.04,13.21
KR,3/8/2020,7134,50,12.44,13.93
KR,3/9/2020,7382,51,12.67,14.41
KR,3/10/2020,7513,54,12.43,14.67
KR,3/11/2020,7755,60,12.03,15.14
KR,3/12/2020,7869,66,11.41,15.36
KR,3/13/2020,7979,67,9.85,15.58
KR,3/14/2020,8086,72,8.9,15.79
KR,3/15/2020,8162,75,7.71,15.93
KR,3/16/2020,8236,75,6.68,16.08
KR,3/17/2020,8320,81,5.84,16.24
KR,3/18/2020,8413,86,5.17,16.42
KR,3/19/2020,8565,91,4.45,16.72
KR,3/20/2020,8652,100,3.68,16.89
KR,3/21/2020,8799,103,3.25,17.18
KR,3/22/2020,8897,104,2.96,17.37
KR,3/23/2020,8961,113,2.83,17.49
KR,3/24/2020,9037,120,2.5,17.64
KR,3/25/2020,9137,126,2.48,17.84
KR,3/26/2020,9241,131,2.46,18.04
KR,3/27/2020,9332,139,2.43,18.22
KR,3/28/2020,9478,144,2.57,18.5
KR,3/29/2020,9583,152,2.63,18.71
KR,3/30/2020,9661,158,2.62,18.86
KR,3/31/2020,9786,163,2.68,19.1
KR,4/1/2020,9786,163,2.38,19.1
KR,4/2/2020,9976,169,2.58,19.47
KR,4/3/2020,10062,174,2.47,19.64
KR,4/4/2020,10156,177,2.46,19.83
KR,4/5/2020,10237,183,2.49,19.98
KR,4/6/2020,10284,186,2.43,20.08
KR,4/7/2020,10331,192,2.33,20.17
KR,4/8/2020,10384,200,2.23,20.27
KR,4/9/2020,10423,204,2.13,20.35
KR,4/10/2020,10450,208,1.9,20.4
KR,4/11/2020,10450,208,1.69,20.4
KR,4/12/2020,10512,214,1.66,20.52
KR,4/13/2020,10537,217,1.47,20.57
KR,4/14/2020,10564,222,1.52,20.62
KR,4/15/2020,10591,225,1.2,20.68
KR,4/16/2020,10613,229,1.08,20.72
KR,4/17/2020,10635,230,0.94,20.76
KR,4/18/2020,10653,232,0.81,20.8
KR,4/19/2020,10661,234,0.74,20.81
KR,4/20/2020,10674,236,0.67,20.84
KR,4/21/2020,10683,237,0.58,20.85
KR,4/22/2020,10694,238,0.53,20.88
KR,4/23/2020,10702,240,0.49,20.89
KR,4/24/2020,10708,240,0.5,20.9
KR,4/25/2020,10718,240,0.4,20.92
KR,4/26/2020,10728,242,0.37,20.94
KR,4/27/2020,10738,243,0.34,20.96
KR,4/28/2020,10752,244,0.31,20.99
KR,4/29/2020,10761,246,0.29,21.01
KR,4/30/2020,10765,247,0.25,21.01
KR,5/1/2020,10774,248,0.24,21.03
KR,5/2/2020,10780,250,0.23,21.04
KR,5/3/2020,10793,250,0.23,21.07
KR,5/4/2020,10801,252,0.23,21.09
KR,5/5/2020,10804,254,0.21,21.09
KR,5/6/2020,10806,255,0.2,21.1
KR,5/7/2020,10810,256,0.2,21.1
KR,5/8/2020,10822,256,0.2,21.13
KR,5/9/2020,10840,256,0.22,21.16
KR,5/10/2020,10874,256,0.27,21.23
KR,5/11/2020,10909,256,0.31,21.3
KR,5/12/2020,10936,258,0.34,21.35
KR,5/13/2020,10962,259,0.38,21.4
KR,5/14/2020,10991,260,0.42,21.46
KR,5/15/2020,11018,260,0.46,21.51
KR,5/16/2020,11037,262,0.48,21.55
KR,5/17/2020,11050,262,0.49,21.57
KR,5/18/2020,11065,263,0.51,21.6
KR,5/19/2020,11078,263,0.53,21.63
KR,5/20/2020,11110,263,0.59,21.69
KR,5/21/2020,11122,264,0.59,21.71
KR,5/22/2020,11142,264,0.59,21.75
KR,5/23/2020,11165,266,0.57,21.8
KR,5/24/2020,11190,266,0.55,21.84
KR,5/25/2020,11206,267,0.53,21.88
KR,5/26/2020,11225,269,0.51,21.91
KR,5/27/2020,11265,269,0.53,21.99
KR,5/28/2020,11344,269,0.64,22.15
KR,5/29/2020,11402,269,0.71,22.26
KR,5/30/2020,11441,269,0.76,22.33
KR,5/31/2020,11468,270,0.79,22.39
KR,6/1/2020,11503,271,0.83,22.46
KR,6/2/2020,11541,272,0.84,22.53
KR,6/3/2020,11590,273,0.91,22.63
KR,6/4/2020,11629,273,0.95,22.7
KR,6/5/2020,11668,273,0.98,22.78
KR,6/6/2020,11719,273,1.03,22.88
KR,6/7/2020,11776,273,1.11,22.99
KR,6/8/2020,11814,273,1.15,23.06
KR,6/9/2020,11852,274,1.15,23.14
KR,6/10/2020,11902,276,1.09,23.23
KR,6/11/2020,11947,276,1.06,23.32
KR,6/12/2020,12003,277,1.1,23.43
KR,6/13/2020,12051,277,1.14,23.53
KR,6/14/2020,12084,277,1.13,23.59
KR,6/15/2020,12121,277,1.13,23.66
KR,6/16/2020,12155,278,1.1,23.73
KR,6/17/2020,12198,279,1.11,23.81
KR,6/18/2020,12257,280,1.15,23.93
KR,6/19/2020,12306,280,1.15,24.02
KR,6/20/2020,12373,280,1.17,24.15
KR,6/21/2020,12421,280,1.18,24.25
KR,6/22/2020,12438,280,1.14,24.28
KR,6/23/2020,12484,281,1.14,24.37
KR,6/24/2020,12535,281,1.15,24.47
KR,6/25/2020,12563,282,1.09,24.52
KR,6/26/2020,12602,282,1.08,24.6
KR,6/27/2020,12653,282,1.11,24.7
KR,6/28/2020,12715,282,1.16,24.82
KR,6/29/2020,12757,282,1.18,24.9
KR,6/30/2020,12800,282,1.18,24.99
KR,7/1/2020,12850,282,1.16,25.09
KR,7/2/2020,12904,282,1.17,25.19
KR,7/3/2020,12967,282,1.16,25.31
KR,7/4/2020,13030,283,1.19,25.44
KR,7/5/2020,13091,283,1.27,25.56
KR,7/6/2020,13091,283,1.18,25.56
KR,7/7/2020,13181,285,1.26,25.73
KR,7/8/2020,13244,285,1.33,25.85
KR,7/9/2020,13293,287,1.35,25.95
KR,7/10/2020,13338,288,1.34,26.04
KR,7/11/2020,13373,288,1.28,26.11
KR,7/12/2020,13417,289,1.29,26.19
KR,7/13/2020,13479,289,1.33,26.31
KR,7/14/2020,13512,289,1.29,26.38
KR,7/15/2020,13551,289,1.26,26.45
KR,7/16/2020,13612,291,1.26,26.57
KR,7/17/2020,13672,293,1.25,26.69
KR,7/18/2020,13711,294,1.21,26.77
KR,7/19/2020,13745,295,1.28,26.83
KR,7/20/2020,13771,296,1.15,26.88
KR,7/21/2020,13816,296,1.12,26.97
KR,7/22/2020,13879,297,1.14,27.09
KR,7/23/2020,13938,297,1.17,27.21
KR,7/24/2020,13979,298,1.18,27.29
KR,7/25/2020,14092,298,1.32,27.51
KR,7/26/2020,14150,298,1.31,27.62
KR,7/27/2020,14175,299,1.29,27.67
KR,7/28/2020,14203,300,1.27,27.73
KR,7/29/2020,14251,300,1.25,27.82
KR,7/30/2020,14269,300,1.17,27.86
KR,7/31/2020,14305,301,1.16,27.93
KR,8/1/2020,14336,301,1.15,27.99
KR,8/2/2020,14336,301,1.1,27.99
KR,8/3/2020,14389,301,1.12,28.09
KR,8/4/2020,14423,301,1.06,28.16
KR,8/5/2020,14456,302,1.01,28.22
KR,8/6/2020,14499,302,1.02,28.3
KR,8/7/2020,14519,303,0.83,28.34
KR,8/8/2020,14562,304,0.8,28.43
KR,8/9/2020,14598,305,0.83,28.5
KR,8/10/2020,14626,305,0.83,28.55
KR,8/11/2020,14660,305,0.8,28.62
KR,8/12/2020,14714,305,0.87,28.72
KR,8/13/2020,14770,305,0.91,28.83
KR,8/14/2020,14873,305,1.05,29.03
KR,8/15/2020,15039,305,1.37,29.36
KR,8/16/2020,15318,305,1.81,29.9
KR,8/17/2020,15515,305,2.13,30.29
KR,8/18/2020,15761,306,2.55,30.77
KR,8/19/2020,16058,306,3.04,31.35
KR,8/20/2020,16346,307,3.57,31.91
KR,8/21/2020,16670,309,4.12,32.54
KR,8/22/2020,17002,309,4.69,33.19
KR,8/23/2020,17399,309,5.41,33.97
KR,8/24/2020,17665,309,5.87,34.48
KR,8/25/2020,17945,310,6.31,35.03
KR,8/26/2020,18265,312,6.82,35.66
KR,8/27/2020,18706,313,7.48,36.52
KR,8/28/2020,19077,316,7.88,37.24
KR,8/29/2020,19400,321,7.97,37.87
KR,8/30/2020,19699,323,8.17,38.46
KR,8/31/2020,19947,324,8.17,38.94
KR,9/1/2020,20182,324,8.05,39.4
KR,9/2/2020,20449,326,8.01,39.92
KR,9/3/2020,20644,329,7.76,40.3
KR,9/4/2020,20842,331,7.5,40.69
KR,9/5/2020,20842,331,6.72,40.69
KR,9/6/2020,21177,334,6.86,41.34
KR,9/7/2020,21296,336,6.54,41.57
KR,9/8/2020,21432,341,6.18,41.84
KR,9/9/2020,21588,344,5.63,42.14
KR,9/10/2020,21743,346,5.2,42.45
KR,9/11/2020,21919,350,4.92,42.79
KR,9/12/2020,22055,355,4.6,43.05
KR,9/13/2020,22176,358,4.35,43.29
KR,9/14/2020,22285,363,4.11,43.5
KR,9/15/2020,22391,367,3.79,43.71
KR,9/16/2020,22504,367,3.63,43.93
KR,9/17/2020,22657,372,3.54,44.23
KR,9/18/2020,22783,377,3.79,44.48
KR,9/19/2020,22893,378,3.35,44.69
KR,9/20/2020,22975,383,3.28,44.85
KR,9/21/2020,23045,385,3.15,44.99
KR,9/22/2020,23106,388,2.96,45.11
KR,9/23/2020,23216,388,2.88,45.32
KR,9/24/2020,23341,393,2.78,45.57
KR,9/25/2020,23455,395,2.73,45.79
KR,9/26/2020,23516,399,2.62,45.91
KR,9/27/2020,23611,401,2.59,46.09
KR,9/28/2020,23661,406,2.48,46.19
KR,9/29/2020,23699,407,2.33,46.26
KR,9/30/2020,23812,413,2.25,46.48
KR,10/1/2020,23812,413,2.01,46.48
KR,10/2/2020,23952,416,2.07,46.76
KR,10/3/2020,24027,420,2.05,46.9
KR,10/4/2020,24091,421,2.04,47.03
KR,10/5/2020,24164,422,2.07,47.17
KW,12/31/2019,0,0,0,0
KW,1/1/2020,0,0,0,0
KW,1/2/2020,0,0,0,0
KW,1/3/2020,0,0,0,0
KW,1/4/2020,0,0,0,0
KW,1/5/2020,0,0,0,0
KW,1/6/2020,0,0,0,0
KW,1/7/2020,0,0,0,0
KW,1/8/2020,0,0,0,0
KW,1/9/2020,0,0,0,0
KW,1/10/2020,0,0,0,0
KW,1/11/2020,0,0,0,0
KW,1/12/2020,0,0,0,0
KW,1/13/2020,0,0,0,0
KW,1/14/2020,0,0,0,0
KW,1/15/2020,0,0,0,0
KW,1/16/2020,0,0,0,0
KW,1/17/2020,0,0,0,0
KW,1/18/2020,0,0,0,0
KW,1/19/2020,0,0,0,0
KW,1/20/2020,0,0,0,0
KW,1/21/2020,0,0,0,0
KW,1/22/2020,0,0,0,0
KW,1/23/2020,0,0,0,0
KW,1/24/2020,0,0,0,0
KW,1/25/2020,0,0,0,0
KW,1/26/2020,0,0,0,0
KW,1/27/2020,0,0,0,0
KW,1/28/2020,0,0,0,0
KW,1/29/2020,0,0,0,0
KW,1/30/2020,0,0,0,0
KW,1/31/2020,0,0,0,0
KW,2/1/2020,0,0,0,0
KW,2/2/2020,0,0,0,0
KW,2/3/2020,0,0,0,0
KW,2/4/2020,0,0,0,0
KW,2/5/2020,0,0,0,0
KW,2/6/2020,0,0,0,0
KW,2/7/2020,0,0,0,0
KW,2/8/2020,0,0,0,0
KW,2/9/2020,0,0,0,0
KW,2/10/2020,0,0,0,0
KW,2/11/2020,0,0,0,0
KW,2/12/2020,0,0,0,0
KW,2/13/2020,0,0,0,0
KW,2/14/2020,0,0,0,0
KW,2/15/2020,0,0,0,0
KW,2/16/2020,0,0,0,0
KW,2/17/2020,0,0,0,0
KW,2/18/2020,0,0,0,0
KW,2/19/2020,0,0,0,0
KW,2/20/2020,0,0,0,0
KW,2/21/2020,0,0,0,0
KW,2/22/2020,0,0,0,0
KW,2/23/2020,0,0,0,0
KW,2/24/2020,3,0,0.07,0.07
KW,2/25/2020,5,0,0.12,0.12
KW,2/26/2020,11,0,0.26,0.26
KW,2/27/2020,26,0,0.62,0.62
KW,2/28/2020,43,0,1.02,1.02
KW,2/29/2020,45,0,1.07,1.07
KW,3/1/2020,45,0,1.07,1.07
KW,3/2/2020,46,0,1.09,1.09
KW,3/3/2020,56,0,1.33,1.33
KW,3/4/2020,56,0,1.33,1.33
KW,3/5/2020,56,0,1.33,1.33
KW,3/6/2020,58,0,1.38,1.38
KW,3/7/2020,58,0,1.38,1.38
KW,3/8/2020,61,0,1.38,1.45
KW,3/9/2020,64,0,1.4,1.52
KW,3/10/2020,65,0,1.28,1.55
KW,3/11/2020,69,0,1.02,1.64
KW,3/12/2020,72,0,0.69,1.71
KW,3/13/2020,80,0,0.83,1.9
KW,3/14/2020,100,0,1.31,2.38
KW,3/15/2020,104,0,1.38,2.47
KW,3/16/2020,112,0,1.33,2.66
KW,3/17/2020,123,0,1.59,2.92
KW,3/18/2020,130,0,1.76,3.09
KW,3/19/2020,142,0,2,3.38
KW,3/20/2020,148,0,2.14,3.52
KW,3/21/2020,159,0,2.33,3.78
KW,3/22/2020,176,0,2.66,4.18
KW,3/23/2020,188,0,2.92,4.47
KW,3/24/2020,189,0,2.85,4.49
KW,3/25/2020,191,0,2.83,4.54
KW,3/26/2020,195,0,2.73,4.64
KW,3/27/2020,208,0,2.57,4.94
KW,3/28/2020,225,0,2.88,5.35
KW,3/29/2020,235,0,2.92,5.59
KW,3/30/2020,255,0,3.14,6.06
KW,3/31/2020,266,0,3.23,6.32
KW,4/1/2020,289,0,3.49,6.87
KW,4/2/2020,317,0,4.02,7.53
KW,4/3/2020,342,0,4.35,8.13
KW,4/4/2020,342,0,3.95,8.13
KW,4/5/2020,479,1,6.92,11.39
KW,4/6/2020,556,1,8.72,13.22
KW,4/7/2020,665,1,11.27,15.81
KW,4/8/2020,743,1,13.03,17.66
KW,4/9/2020,855,1,15.38,20.32
KW,4/10/2020,910,1,16.28,21.63
KW,4/11/2020,993,1,18.02,23.6
KW,4/12/2020,1154,1,21.37,27.43
KW,4/13/2020,1234,1,23.01,29.33
KW,4/14/2020,1300,2,24.03,30.9
KW,4/15/2020,1355,3,24.67,32.21
KW,4/16/2020,1405,3,25.27,33.4
KW,4/17/2020,1524,3,28.1,36.22
KW,4/18/2020,1658,5,28.02,39.41
KW,4/19/2020,1752,6,28.43,41.64
KW,4/20/2020,1915,7,29.71,45.52
KW,4/21/2020,1995,9,29.76,47.42
KW,4/22/2020,2080,11,29.12,49.44
KW,4/23/2020,2248,13,31.8,53.43
KW,4/24/2020,2399,14,33.42,57.02
KW,4/25/2020,2614,15,34.7,62.13
KW,4/26/2020,2892,19,39.41,68.74
KW,4/27/2020,3075,20,42.19,73.09
KW,4/28/2020,3288,22,45.95,78.15
KW,4/29/2020,3440,23,48.37,81.77
KW,4/30/2020,3740,24,52.67,88.9
KW,5/1/2020,4024,26,56.24,95.65
KW,5/2/2020,4377,30,62.39,104.04
KW,5/3/2020,4619,33,64.27,109.79
KW,5/4/2020,4983,38,71.02,118.44
KW,5/5/2020,5278,40,76.01,125.46
KW,5/6/2020,5804,40,84.52,137.96
KW,5/7/2020,6289,42,92.46,149.49
KW,5/8/2020,6567,44,93.96,156.09
KW,5/9/2020,7208,47,102.59,171.33
KW,5/10/2020,7623,49,108.1,181.19
KW,5/11/2020,8688,58,128.36,206.51
KW,5/12/2020,9286,65,138.96,220.72
KW,5/13/2020,10277,75,155.38,244.28
KW,5/14/2020,11028,82,166.48,262.13
KW,5/15/2020,11975,88,180.6,284.64
KW,5/16/2020,12860,96,195.88,305.68
KW,5/17/2020,13802,107,209.62,328.07
KW,5/18/2020,14850,112,227.52,352.98
KW,5/19/2020,15691,118,235.01,372.97
KW,5/20/2020,16764,121,248.99,398.47
KW,5/21/2020,17568,124,261.49,417.58
KW,5/22/2020,18609,129,271,442.33
KW,5/23/2020,19564,138,283.83,465.03
KW,5/24/2020,20464,148,279.91,486.42
KW,5/25/2020,21302,156,285.61,506.34
KW,5/26/2020,21967,165,277.87,522.14
KW,5/27/2020,22575,172,274.47,536.6
KW,5/28/2020,23267,175,268.4,553.04
KW,5/29/2020,24112,185,267.45,573.13
KW,5/30/2020,25184,194,270.54,598.61
KW,5/31/2020,26192,205,269.59,622.57
KW,6/1/2020,27043,212,269.83,642.8
KW,6/2/2020,27762,220,261.42,659.89
KW,6/3/2020,28649,226,263.39,680.97
KW,6/4/2020,29359,230,255.52,697.85
KW,6/5/2020,29921,236,246.18,711.21
KW,6/6/2020,30644,244,241.97,728.39
KW,6/7/2020,31131,254,233.63,739.97
KW,6/8/2020,31848,264,234.87,757.01
KW,6/9/2020,32510,269,236.15,772.75
KW,6/10/2020,33140,273,234.68,787.72
KW,6/11/2020,33823,275,230.83,803.95
KW,6/12/2020,34432,279,219.82,818.43
KW,6/13/2020,34952,285,208.22,830.79
KW,6/14/2020,35466,289,200.21,843.01
KW,6/15/2020,35920,296,193.91,853.8
KW,6/16/2020,36431,298,184.97,865.95
KW,6/17/2020,36958,303,180.62,878.47
KW,6/18/2020,37533,306,180.93,892.14
KW,6/19/2020,38074,308,176.61,905
KW,6/20/2020,38678,313,179.39,919.36
KW,6/21/2020,39145,319,173.45,930.46
KW,6/22/2020,39650,326,169.71,942.46
KW,6/23/2020,40291,330,169.98,957.7
KW,6/24/2020,41033,334,171.38,975.33
KW,6/25/2020,41879,337,177.01,995.44
KW,6/26/2020,42788,339,186.26,1017.05
KW,6/27/2020,43703,341,195.79,1038.8
KW,6/28/2020,44391,344,201.35,1055.15
KW,6/29/2020,44942,348,202.3,1068.25
KW,6/30/2020,45524,350,203.61,1082.08
KW,7/1/2020,46195,354,205.89,1098.03
KW,7/2/2020,46940,358,210.74,1115.74
KW,7/3/2020,47859,359,218.23,1137.58
KW,7/4/2020,48672,360,226.45,1156.91
KW,7/5/2020,49303,365,229.45,1171.91
KW,7/6/2020,49941,368,229.38,1187.07
KW,7/7/2020,50644,373,228.45,1203.78
KW,7/8/2020,51245,377,222.62,1218.07
KW,7/9/2020,52007,379,219.13,1236.18
KW,7/10/2020,52840,382,217.18,1255.98
KW,7/11/2020,53580,383,218.42,1273.57
KW,7/12/2020,54058,386,216.68,1284.93
KW,7/13/2020,54894,390,222.72,1304.8
KW,7/14/2020,55508,393,221.37,1319.4
KW,7/15/2020,56174,396,219.49,1335.23
KW,7/16/2020,56877,399,214.35,1351.94
KW,7/17/2020,57668,402,213.83,1370.74
KW,7/18/2020,58221,404,211.98,1383.88
KW,7/19/2020,58904,407,213.05,1400.12
KW,7/20/2020,59204,408,203.47,1407.25
KW,7/21/2020,59763,408,202.47,1420.53
KW,7/22/2020,60434,412,200.31,1436.48
KW,7/23/2020,61185,417,198.36,1454.34
KW,7/24/2020,61872,421,197.1,1470.66
KW,7/25/2020,62625,425,203.63,1488.56
KW,7/26/2020,63309,429,200.02,1504.82
KW,7/27/2020,63773,433,196.45,1515.85
KW,7/28/2020,64379,438,195.03,1530.25
KW,7/29/2020,65149,442,196.62,1548.56
KW,7/30/2020,65903,444,195.74,1566.48
KW,7/31/2020,66529,445,197.48,1581.36
KW,8/1/2020,66957,447,191.42,1591.53
KW,8/2/2020,67448,453,195.96,1603.2
KW,8/3/2020,67911,457,193.67,1614.21
KW,8/4/2020,68299,461,186.95,1623.43
KW,8/5/2020,68774,465,180.39,1634.72
KW,8/6/2020,69425,468,179.53,1650.2
KW,8/7/2020,70045,469,176.37,1664.93
KW,8/8/2020,70727,471,176.32,1681.14
KW,8/9/2020,71199,474,176.51,1692.36
KW,8/10/2020,71713,478,174.33,1704.58
KW,8/11/2020,72400,482,172.35,1720.91
KW,8/12/2020,73068,486,170.31,1736.79
KW,8/13/2020,73785,489,172.47,1753.83
KW,8/14/2020,74486,489,178.96,1770.49
KW,8/15/2020,75185,494,183.9,1787.11
KW,8/16/2020,75697,498,185.07,1799.28
KW,8/17/2020,76205,501,187.92,1811.35
KW,8/18/2020,76827,502,191.42,1826.14
KW,8/19/2020,77470,505,191.23,1841.42
KW,8/20/2020,78145,507,192.53,1857.47
KW,8/21/2020,78767,509,191.11,1872.25
KW,8/22/2020,79269,511,191.82,1884.18
KW,8/23/2020,79957,513,195.96,1900.54
KW,8/24/2020,80528,515,193.2,1914.11
KW,8/25/2020,80960,518,187.59,1924.38
KW,8/26/2020,81573,519,185.12,1938.95
KW,8/27/2020,82271,521,185.05,1955.54
KW,8/28/2020,82945,522,184.45,1971.56
KW,8/29/2020,83578,525,187.33,1986.6
KW,8/30/2020,84224,528,190.61,2001.96
KW,8/31/2020,84636,530,185.62,2011.75
KW,9/1/2020,85109,531,181.57,2023
KW,9/2/2020,85811,534,182.22,2039.68
KW,9/3/2020,86478,535,183.29,2055.54
KW,9/4/2020,87378,536,192.75,2076.93
KW,9/5/2020,88243,537,196.95,2097.49
KW,9/6/2020,88963,540,200.5,2114.6
KW,9/7/2020,89582,544,204.94,2129.32
KW,9/8/2020,90387,546,209.5,2148.45
KW,9/9/2020,91244,548,213.28,2168.82
KW,9/10/2020,92082,552,217.18,2188.74
KW,9/11/2020,92822,556,219.73,2206.33
KW,9/12/2020,93475,557,219.89,2221.85
KW,9/13/2020,94211,558,227.59,2239.35
KW,9/14/2020,94764,560,229.49,2252.49
KW,9/15/2020,95472,563,229.64,2269.32
KW,9/16/2020,96301,568,233.49,2289.02
KW,9/17/2020,96999,571,228.69,2305.62
KW,9/18/2020,97824,576,227.74,2325.22
KW,9/19/2020,98528,580,227.36,2341.96
KW,9/20/2020,99049,581,225.03,2354.34
KW,9/21/2020,99434,584,215.04,2363.49
KW,9/22/2020,99964,585,207.27,2376.09
KW,9/23/2020,100683,588,204.44,2393.18
KW,9/24/2020,101299,590,201.49,2407.82
KW,9/25/2020,101851,592,199.09,2420.94
KW,9/26/2020,102441,595,195.62,2434.97
KW,9/27/2020,103199,597,200.5,2452.99
KW,9/28/2020,103544,601,191.87,2461.19
KW,9/29/2020,103981,605,182.55,2471.57
KW,9/30/2020,104568,607,179.91,2485.53
KW,10/1/2020,105182,610,174.9,2500.12
KW,10/2/2020,105676,612,169.9,2511.86
KW,10/3/2020,106087,615,167.29,2521.63
KW,10/4/2020,106458,620,166.96,2530.45
KW,10/5/2020,107025,624,167.84,2543.93
KY,12/31/2019,0,0,0,0
KY,1/1/2020,0,0,0,0
KY,1/2/2020,0,0,0,0
KY,1/3/2020,0,0,0,0
KY,1/4/2020,0,0,0,0
KY,1/5/2020,0,0,0,0
KY,1/6/2020,0,0,0,0
KY,1/7/2020,0,0,0,0
KY,1/8/2020,0,0,0,0
KY,1/9/2020,0,0,0,0
KY,1/10/2020,0,0,0,0
KY,1/11/2020,0,0,0,0
KY,1/12/2020,0,0,0,0
KY,1/13/2020,0,0,0,0
KY,1/14/2020,0,0,0,0
KY,1/15/2020,0,0,0,0
KY,1/16/2020,0,0,0,0
KY,1/17/2020,0,0,0,0
KY,1/18/2020,0,0,0,0
KY,1/19/2020,0,0,0,0
KY,1/20/2020,0,0,0,0
KY,1/21/2020,0,0,0,0
KY,1/22/2020,0,0,0,0
